Datetime,IndoorTemp,IndoorHumidity,OutdoorTemp,OutdoorHumidity,Rain,CloudCover,WindSpeed,Hour,DayOfWeek,DayName,Weekend,dT,dH,Gradient,AC_State,TempDifference,HumidityDifference,CoolingRate,IndoorTemp_Lag1,IndoorHumidity_Lag1,RollingTemp_1hr,RollingHumidity_1hr,TempStd_1hr,AI_AC,AI_Probability,Baseline_AC
2026-06-28 22:40:00,31.8,75.17999999999999,25.15,85.37407800000001,0.0,86.2,1.9550931200000001,22,6,Sunday,1,-0.039999999999995595,0.0,-6.650000000000002,0,6.650000000000002,-10.194078000000019,0.039999999999995595,31.839999999999996,75.17999999999999,31.911666666666665,74.92333333333333,0.0574983530649383,0,0.09,0
2026-06-28 22:45:00,31.8,75.2,25.15,85.2004948,0.0,86.7,1.9435189999999998,22,6,Sunday,1,0.0,0.020000000000010232,-6.650000000000002,0,6.650000000000002,-10.000494799999998,-0.0,31.8,75.17999999999999,31.895,74.96833333333333,0.05854291354551641,0,0.09,0
2026-06-28 22:50:00,31.8,75.26,25.15,85.0269068,0.0,87.2,1.9319448399999999,22,6,Sunday,1,0.0,0.060000000000002274,-6.650000000000002,0,6.650000000000002,-9.766906800000001,-0.0,31.8,75.2,31.88,75.015,0.0578399044309764,0,0.09,0
2026-06-28 22:55:00,31.8,75.32000000000001,25.15,84.853318,0.0,87.7,1.9203707399999999,22,6,Sunday,1,0.0,0.060000000000002274,-6.650000000000002,0,6.650000000000002,-9.533317999999994,-0.0,31.8,75.26,31.866666666666664,75.06333333333333,0.05613835721366802,0,0.09,0
2026-06-28 23:00:00,31.8,75.22,25.178333,84.7692648,0.00666666688,88.4,2.0052989,23,6,Sunday,1,0.0,-0.10000000000000853,-6.621667000000002,0,6.621667000000002,-9.549264800000003,-0.0,31.8,75.32000000000001,31.853333333333328,75.10000000000001,0.05069217857653749,0,0.09,0
2026-06-28 23:05:00,31.72,75.16,25.249166199999998,84.819498,0.0233333338,89.4,2.2349803,23,6,Sunday,1,-0.08000000000000185,-0.060000000000002274,-6.470833800000001,0,6.470833800000001,-9.659498,0.08000000000000185,31.8,75.22,31.83666666666667,75.13166666666667,0.058981250223541136,0,0.11,0
2026-06-28 23:10:00,31.7,75.24,25.319999799999998,84.86973520000001,0.040000001,90.4,2.46466178,23,6,Sunday,1,-0.019999999999999574,0.0799999999999983,-6.380000200000001,0,6.380000200000001,-9.629735200000013,0.019999999999999574,31.72,75.16,31.819999999999997,75.16000000000001,0.06714976476682838,0,0.07,0
2026-06-28 23:15:00,31.7,75.17999999999999,25.3908332,84.9199672,0.056666667399999995,91.4,2.69434322,23,6,Sunday,1,0.0,-0.060000000000002274,-6.3091668,0,6.3091668,-9.73996720000001,-0.0,31.7,75.24,31.80333333333333,75.18166666666666,0.07023769167966848,0,0.07,0
2026-06-28 23:20:00,31.7,75.03999999999999,25.461666400000002,84.970207,0.073333336,92.4,2.92402474,23,6,Sunday,1,0.0,-0.14000000000000057,-6.238333599999997,0,6.238333599999997,-9.93020700000001,-0.0,31.7,75.17999999999999,31.786666666666665,75.18333333333332,0.06893123494233515,0,0.07,0
2026-06-28 23:25:00,31.68,74.97999999999999,25.5324998,85.020441,0.0900000012,93.4,3.15370616,23,6,Sunday,1,-0.019999999999999574,-0.060000000000002274,-6.1475002,0,6.1475002,-10.040441000000015,0.019999999999999574,31.7,75.03999999999999,31.769999999999996,75.17666666666666,0.06849021163695374,0,0.07,0
2026-06-28 23:30:00,31.619999999999997,74.97999999999999,25.603333199999998,85.070679,0.10666666799999999,94.4,3.38338768,23,6,Sunday,1,-0.060000000000002274,0.0,-6.016666799999999,0,6.016666799999999,-10.090679000000009,0.060000000000002274,31.68,74.97999999999999,31.746666666666666,75.16166666666666,0.06786796449897341,0,0.08,0
2026-06-28 23:35:00,31.6,74.88,25.674166800000002,85.120911,0.123333336,95.4,3.61306908,23,6,Sunday,1,-0.01999999999999602,-0.09999999999999432,-5.9258332,0,5.9258332,-10.240911000000011,0.01999999999999602,31.619999999999997,74.97999999999999,31.72666666666667,75.13666666666667,0.07302967432840704,0,0.08,0
2026-06-28 23:40:00,31.6,74.8,25.7449998,85.17115,0.140000004,96.4,3.8427505600000003,23,6,Sunday,1,0.0,-0.0799999999999983,-5.855000200000003,0,5.855000200000003,-10.37115,-0.0,31.6,74.88,31.709999999999997,75.105,0.07745966691888913,0,0.08,0
2026-06-28 23:45:00,31.6,74.76,25.815833199999997,85.2213836,0.15666667,97.4,4.072432,23,6,Sunday,1,0.0,-0.03999999999999204,-5.784166800000005,0,5.784166800000005,-10.46138359999999,-0.0,31.6,74.8,31.69333333333333,75.06833333333333,0.07784989441095441,0,0.08,0
2026-06-28 23:50:00,31.6,74.67999999999999,25.8866668,85.2716212,0.173333332,98.4,4.3021135,23,6,Sunday,1,0.0,-0.0800000000000125,-5.713333200000001,0,5.713333200000001,-10.591621200000006,-0.0,31.6,74.76,31.676666666666666,75.02,0.07426406610432544,0,0.07,0
2026-06-28 23:55:00,31.52,74.62,25.9575,85.32185319999999,0.190000004,99.4,4.53179488,23,6,Sunday,1,-0.08000000000000185,-0.05999999999998806,-5.5625,0,5.5625,-10.701853199999988,0.08000000000000185,31.6,74.67999999999999,31.653333333333336,74.96166666666666,0.07595852137121041,0,0.09,0
